cve,cvss_score,severity,severity_num,port,service,is_public,has_exploit,in_cisa_kev,in_exploitdb,attackVector,attackComplexity,privilegesRequired,userInteraction,gold_risk_score,source
CVE-2016-8781,6.5,MEDIUM,2,0,unknown,0,0,0,0,NETWORK,LOW,LOW,NONE,6.5,NVD
CVE-2016-8789,6.1,MEDIUM,2,0,unknown,0,0,0,0,NETWORK,LOW,NONE,REQUIRED,6.1,NVD
CVE-2016-8790,5.7,MEDIUM,2,0,unknown,0,0,0,0,ADJACENT_NETWORK,LOW,LOW,NONE,5.7,NVD
CVE-2016-8793,6.7,MEDIUM,2,0,unknown,0,0,0,0,LOCAL,HIGH,LOW,REQUIRED,6.7,NVD
CVE-2016-8795,5.9,MEDIUM,2,0,unknown,0,0,0,0,NETWORK,HIGH,NONE,NONE,5.9,NVD
CVE-2016-8802,6.5,MEDIUM,2,0,unknown,0,0,0,0,NETWORK,LOW,LOW,NONE,6.5,NVD
CVE-2016-10209,5.5,MEDIUM,2,0,unknown,0,0,0,0,LOCAL,LOW,NONE,REQUIRED,5.5,NVD
CVE-2016-10217,5.5,MEDIUM,2,0,unknown,0,0,0,0,LOCAL,LOW,NONE,REQUIRED,5.5,NVD
CVE-2016-10218,5.5,MEDIUM,2,0,unknown,0,0,0,0,LOCAL,LOW,NONE,REQUIRED,5.5,NVD
CVE-2016-10219,5.5,MEDIUM,2,0,unknown,0,0,0,0,LOCAL,LOW,NONE,REQUIRED,5.5,NVD
CVE-2016-10220,5.5,MEDIUM,2,0,unknown,0,0,0,0,LOCAL,LOW,NONE,REQUIRED,5.5,NVD
CVE-2016-10221,4.3,MEDIUM,2,0,unknown,0,0,0,0,NETWORK,LOW,NONE,REQUIRED,4.3,NVD
CVE-2016-10315,6.1,MEDIUM,2,0,unknown,0,0,0,0,NETWORK,LOW,NONE,REQUIRED,6.1,NVD
CVE-2016-10316,6.1,MEDIUM,2,0,unknown,0,0,0,0,NETWORK,LOW,NONE,REQUIRED,6.1,NVD
CVE-2017-5950,5.5,MEDIUM,2,0,unknown,0,0,0,0,LOCAL,LOW,NONE,REQUIRED,5.5,NVD
CVE-2017-5951,5.5,MEDIUM,2,0,unknown,0,0,0,0,LOCAL,LOW,NONE,REQUIRED,5.5,NVD
CVE-2017-7378,5.5,MEDIUM,2,0,unknown,0,0,0,0,LOCAL,LOW,NONE,REQUIRED,5.5,NVD
CVE-2017-7379,5.5,MEDIUM,2,0,unknown,0,0,0,0,LOCAL,LOW,NONE,REQUIRED,5.5,NVD
CVE-2017-7380,5.5,MEDIUM,2,0,unknown,0,0,0,0,LOCAL,LOW,NONE,REQUIRED,5.5,NVD
CVE-2017-7381,5.5,MEDIUM,2,0,unknown,0,0,0,0,LOCAL,LOW,NONE,REQUIRED,5.5,NVD
CVE-2017-7382,5.5,MEDIUM,2,0,unknown,0,0,0,0,LOCAL,LOW,NONE,REQUIRED,5.5,NVD
CVE-2017-7383,5.5,MEDIUM,2,0,unknown,0,0,0,0,LOCAL,LOW,NONE,REQUIRED,5.5,NVD
CVE-2017-7400,4.8,MEDIUM,2,0,unknown,0,0,0,0,NETWORK,LOW,HIGH,REQUIRED,4.8,NVD
CVE-2016-10318,6.5,MEDIUM,2,0,unknown,0,0,0,0,NETWORK,LOW,LOW,NONE,6.5,NVD
CVE-2017-5670,4.6,MEDIUM,2,0,unknown,0,0,0,0,PHYSICAL,LOW,NONE,NONE,4.6,NVD
CVE-2017-7305,4.6,MEDIUM,2,0,unknown,0,0,0,0,PHYSICAL,LOW,NONE,NONE,4.6,NVD
CVE-2017-7306,6.4,MEDIUM,2,0,unknown,0,0,0,0,PHYSICAL,HIGH,NONE,NONE,6.4,NVD
CVE-2017-7307,6.8,MEDIUM,2,0,unknown,0,0,0,0,PHYSICAL,LOW,NONE,NONE,6.8,NVD
CVE-2017-0360,5.3,MEDIUM,2,0,unknown,0,0,0,0,NETWORK,HIGH,LOW,NONE,5.3,NVD
CVE-2017-7233,6.1,MEDIUM,2,0,unknown,0,0,0,0,NETWORK,LOW,NONE,REQUIRED,6.1,NVD
CVE-2017-7234,6.1,MEDIUM,2,0,unknown,0,0,0,0,NETWORK,LOW,NONE,REQUIRED,6.1,NVD
CVE-2017-7418,5.5,MEDIUM,2,21,proftpd,1,0,0,0,LOCAL,LOW,LOW,NONE,6.0,NVD
CVE-2017-2671,5.5,MEDIUM,2,0,unknown,0,1,0,1,LOCAL,LOW,LOW,NONE,7.0,NVD+ExploitDB
CVE-2017-0328,4.7,MEDIUM,2,0,unknown,0,0,0,0,LOCAL,HIGH,NONE,REQUIRED,4.7,NVD
CVE-2017-0330,4.7,MEDIUM,2,0,unknown,0,0,0,0,LOCAL,HIGH,NONE,REQUIRED,4.7,NVD
CVE-2017-6975,6.8,MEDIUM,2,0,unknown,0,0,0,0,PHYSICAL,LOW,NONE,NONE,6.8,NVD
CVE-2017-6338,6.5,MEDIUM,2,0,unknown,0,1,0,1,NETWORK,LOW,LOW,NONE,8.0,NVD+ExploitDB
CVE-2017-6339,6.5,MEDIUM,2,0,unknown,0,1,0,1,NETWORK,LOW,LOW,NONE,8.0,NVD+ExploitDB
CVE-2017-6340,5.4,MEDIUM,2,0,unknown,0,1,0,1,NETWORK,LOW,LOW,REQUIRED,6.9,NVD+ExploitDB
CVE-2014-9829,6.5,MEDIUM,2,0,unknown,0,0,0,0,NETWORK,LOW,NONE,REQUIRED,6.5,NVD
CVE-2016-3015,5.4,MEDIUM,2,0,unknown,0,0,0,0,NETWORK,LOW,LOW,REQUIRED,5.4,NVD
CVE-2016-3031,5.4,MEDIUM,2,0,unknown,0,0,0,0,NETWORK,LOW,LOW,REQUIRED,5.4,NVD
CVE-2017-1180,5.3,MEDIUM,2,0,unknown,0,0,0,0,NETWORK,HIGH,LOW,NONE,5.3,NVD
CVE-2017-0883,6.4,MEDIUM,2,0,unknown,0,0,0,0,NETWORK,LOW,LOW,NONE,6.4,NVD
CVE-2017-0884,4.3,MEDIUM,2,0,unknown,0,0,0,0,NETWORK,LOW,LOW,NONE,4.3,NVD
CVE-2017-0885,4.3,MEDIUM,2,0,unknown,0,0,0,0,NETWORK,LOW,LOW,NONE,4.3,NVD
CVE-2017-0886,6.5,MEDIUM,2,0,unknown,0,0,0,0,NETWORK,LOW,LOW,NONE,6.5,NVD
CVE-2017-0887,4.3,MEDIUM,2,0,unknown,0,0,0,0,NETWORK,LOW,LOW,NONE,4.3,NVD
CVE-2017-0888,4.3,MEDIUM,2,0,unknown,0,0,0,0,NETWORK,LOW,NONE,REQUIRED,4.3,NVD
CVE-2017-7443,6.1,MEDIUM,2,0,unknown,0,0,0,0,NETWORK,LOW,NONE,REQUIRED,6.1,NVD
CVE-2015-9019,5.3,MEDIUM,2,0,unknown,0,0,0,0,NETWORK,LOW,NONE,NONE,5.3,NVD
CVE-2017-7448,5.5,MEDIUM,2,0,unknown,0,0,0,0,LOCAL,LOW,NONE,REQUIRED,5.5,NVD
CVE-2017-7452,5.5,MEDIUM,2,0,unknown,0,0,0,0,LOCAL,LOW,NONE,REQUIRED,5.5,NVD
CVE-2017-7453,5.5,MEDIUM,2,0,unknown,0,0,0,0,LOCAL,LOW,NONE,REQUIRED,5.5,NVD
CVE-2017-7454,5.5,MEDIUM,2,0,unknown,0,0,0,0,LOCAL,LOW,NONE,REQUIRED,5.5,NVD
CVE-2016-10319,5.9,MEDIUM,2,0,unknown,0,0,0,0,NETWORK,HIGH,NONE,NONE,5.9,NVD
CVE-2016-9194,6.5,MEDIUM,2,0,unknown,0,0,0,0,ADJACENT_NETWORK,LOW,NONE,NONE,6.5,NVD
CVE-2016-5349,5.5,MEDIUM,2,0,unknown,0,0,0,0,LOCAL,LOW,NONE,REQUIRED,5.5,NVD
CVE-2015-4673,5.4,MEDIUM,2,0,unknown,0,0,0,0,NETWORK,LOW,LOW,REQUIRED,5.4,NVD
CVE-2016-1000307,6.1,MEDIUM,2,0,unknown,0,0,0,0,NETWORK,LOW,NONE,REQUIRED,6.1,NVD
CVE-2017-2387,4.8,MEDIUM,2,0,unknown,0,0,0,0,ADJACENT_NETWORK,HIGH,NONE,REQUIRED,4.8,NVD
CVE-2017-7579,6.1,MEDIUM,2,0,unknown,0,0,0,0,NETWORK,LOW,NONE,REQUIRED,6.1,NVD
CVE-2016-9195,5.3,MEDIUM,2,0,unknown,0,0,0,0,NETWORK,LOW,NONE,NONE,5.3,NVD
CVE-2016-9196,6.7,MEDIUM,2,0,unknown,0,0,0,0,LOCAL,LOW,HIGH,NONE,6.7,NVD
CVE-2016-9197,6.7,MEDIUM,2,0,unknown,0,0,0,0,LOCAL,LOW,HIGH,NONE,6.7,NVD
CVE-2017-3817,4.3,MEDIUM,2,0,unknown,0,0,0,0,NETWORK,LOW,LOW,NONE,4.3,NVD
CVE-2017-3848,6.1,MEDIUM,2,0,unknown,0,0,0,0,NETWORK,LOW,NONE,REQUIRED,6.1,NVD
CVE-2017-3884,6.5,MEDIUM,2,0,unknown,0,0,0,0,NETWORK,LOW,LOW,NONE,6.5,NVD
CVE-2017-3885,5.9,MEDIUM,2,0,unknown,0,0,0,0,NETWORK,HIGH,NONE,NONE,5.9,NVD
CVE-2017-3886,4.9,MEDIUM,2,0,unknown,0,0,0,0,NETWORK,LOW,HIGH,NONE,4.9,NVD
CVE-2017-3887,5.9,MEDIUM,2,0,unknown,0,0,0,0,NETWORK,HIGH,NONE,NONE,5.9,NVD
CVE-2017-3888,5.4,MEDIUM,2,0,unknown,0,0,0,0,NETWORK,LOW,LOW,REQUIRED,5.4,NVD
CVE-2017-3889,6.1,MEDIUM,2,0,unknown,0,0,0,0,NETWORK,LOW,NONE,REQUIRED,6.1,NVD
CVE-2017-6598,6.7,MEDIUM,2,0,unknown,0,0,0,0,LOCAL,LOW,HIGH,NONE,6.7,NVD
CVE-2017-6599,5.3,MEDIUM,2,0,unknown,0,0,0,0,NETWORK,LOW,NONE,NONE,5.3,NVD
CVE-2017-6602,4.4,MEDIUM,2,0,unknown,0,0,0,0,LOCAL,LOW,LOW,NONE,4.4,NVD
CVE-2017-6603,6.5,MEDIUM,2,0,unknown,0,0,0,0,ADJACENT_NETWORK,LOW,NONE,NONE,6.5,NVD
CVE-2017-6604,6.1,MEDIUM,2,0,unknown,0,0,0,0,NETWORK,LOW,NONE,REQUIRED,6.1,NVD
CVE-2017-6606,6.4,MEDIUM,2,0,unknown,0,0,0,0,PHYSICAL,HIGH,NONE,NONE,6.4,NVD
CVE-2016-6805,5.9,MEDIUM,2,80,ignite,1,0,0,0,NETWORK,HIGH,NONE,NONE,6.4,NVD
CVE-2017-7583,6.1,MEDIUM,2,0,unknown,0,0,0,0,NETWORK,LOW,NONE,REQUIRED,6.1,NVD
CVE-2017-7585,5.5,MEDIUM,2,0,unknown,0,0,0,0,LOCAL,LOW,NONE,REQUIRED,5.5,NVD
CVE-2017-7586,5.5,MEDIUM,2,0,unknown,0,0,0,0,LOCAL,LOW,NONE,REQUIRED,5.5,NVD
CVE-2017-0547,5.5,MEDIUM,2,0,unknown,0,0,0,0,LOCAL,LOW,NONE,REQUIRED,5.5,NVD
CVE-2017-0548,5.5,MEDIUM,2,0,unknown,0,0,0,0,LOCAL,LOW,NONE,REQUIRED,5.5,NVD
CVE-2017-0549,5.5,MEDIUM,2,0,unknown,0,0,0,0,LOCAL,LOW,NONE,REQUIRED,5.5,NVD
CVE-2017-0550,5.5,MEDIUM,2,0,unknown,0,0,0,0,LOCAL,LOW,NONE,REQUIRED,5.5,NVD
CVE-2017-0551,5.5,MEDIUM,2,0,unknown,0,0,0,0,LOCAL,LOW,NONE,REQUIRED,5.5,NVD
CVE-2017-0552,5.5,MEDIUM,2,0,unknown,0,0,0,0,LOCAL,LOW,NONE,REQUIRED,5.5,NVD
CVE-2017-0555,5.5,MEDIUM,2,0,unknown,0,0,0,0,LOCAL,LOW,NONE,REQUIRED,5.5,NVD
CVE-2017-0556,5.5,MEDIUM,2,0,unknown,0,0,0,0,LOCAL,LOW,NONE,REQUIRED,5.5,NVD
CVE-2017-0557,5.5,MEDIUM,2,0,unknown,0,0,0,0,LOCAL,LOW,NONE,REQUIRED,5.5,NVD
CVE-2017-0558,5.5,MEDIUM,2,0,unknown,0,0,0,0,LOCAL,LOW,NONE,REQUIRED,5.5,NVD
CVE-2017-0559,5.5,MEDIUM,2,0,unknown,0,0,0,0,LOCAL,LOW,NONE,REQUIRED,5.5,NVD
CVE-2017-0560,5.5,MEDIUM,2,0,unknown,0,0,0,0,LOCAL,LOW,NONE,REQUIRED,5.5,NVD
CVE-2017-0584,4.7,MEDIUM,2,0,unknown,0,0,0,0,LOCAL,HIGH,NONE,REQUIRED,4.7,NVD
CVE-2017-0585,4.7,MEDIUM,2,0,unknown,0,0,0,0,LOCAL,HIGH,NONE,REQUIRED,4.7,NVD
CVE-2017-0586,4.7,MEDIUM,2,0,unknown,0,0,0,0,LOCAL,HIGH,NONE,REQUIRED,4.7,NVD
CVE-2017-7589,6.5,MEDIUM,2,0,unknown,0,0,0,0,NETWORK,LOW,LOW,NONE,6.5,NVD
CVE-2017-7590,6.1,MEDIUM,2,0,unknown,0,0,0,0,NETWORK,LOW,NONE,REQUIRED,6.1,NVD
CVE-2017-7591,6.1,MEDIUM,2,0,unknown,0,0,0,0,NETWORK,LOW,NONE,REQUIRED,6.1,NVD
CVE-2017-7593,5.5,MEDIUM,2,0,unknown,0,0,0,0,LOCAL,LOW,NONE,REQUIRED,5.5,NVD
CVE-2017-7594,5.5,MEDIUM,2,0,unknown,0,0,0,0,LOCAL,LOW,NONE,REQUIRED,5.5,NVD
CVE-2017-7595,5.5,MEDIUM,2,0,unknown,0,0,0,0,LOCAL,LOW,NONE,REQUIRED,5.5,NVD
CVE-2017-7606,6.5,MEDIUM,2,0,unknown,0,0,0,0,NETWORK,LOW,NONE,REQUIRED,6.5,NVD
CVE-2017-7607,5.5,MEDIUM,2,0,unknown,0,0,0,0,LOCAL,LOW,NONE,REQUIRED,5.5,NVD
CVE-2017-7608,5.5,MEDIUM,2,0,unknown,0,0,0,0,LOCAL,LOW,NONE,REQUIRED,5.5,NVD
CVE-2017-7609,5.5,MEDIUM,2,0,unknown,0,0,0,0,LOCAL,LOW,NONE,REQUIRED,5.5,NVD
CVE-2017-7610,5.5,MEDIUM,2,0,unknown,0,0,0,0,LOCAL,LOW,NONE,REQUIRED,5.5,NVD
CVE-2017-7611,5.5,MEDIUM,2,0,unknown,0,0,0,0,LOCAL,LOW,NONE,REQUIRED,5.5,NVD
CVE-2017-7612,5.5,MEDIUM,2,0,unknown,0,0,0,0,LOCAL,LOW,NONE,REQUIRED,5.5,NVD
CVE-2017-7613,5.5,MEDIUM,2,0,unknown,0,0,0,0,LOCAL,LOW,NONE,REQUIRED,5.5,NVD
CVE-2015-2883,5.4,MEDIUM,2,0,unknown,0,0,0,0,NETWORK,LOW,LOW,REQUIRED,5.4,NVD
CVE-2015-6021,6.1,MEDIUM,2,0,unknown,0,0,0,0,NETWORK,LOW,NONE,REQUIRED,6.1,NVD
CVE-2015-6027,6.1,MEDIUM,2,161,snmpc,0,0,0,0,NETWORK,LOW,NONE,REQUIRED,6.1,NVD
CVE-2015-6035,6.1,MEDIUM,2,0,unknown,0,0,0,0,NETWORK,LOW,NONE,REQUIRED,6.1,NVD
CVE-2015-7275,6.1,MEDIUM,2,0,unknown,0,0,0,0,NETWORK,LOW,NONE,REQUIRED,6.1,NVD
CVE-2015-8275,5.5,MEDIUM,2,0,unknown,0,0,0,0,LOCAL,LOW,NONE,REQUIRED,5.5,NVD
CVE-2015-8276,5.5,MEDIUM,2,0,unknown,0,0,0,0,LOCAL,LOW,NONE,REQUIRED,5.5,NVD
CVE-2016-1517,5.5,MEDIUM,2,0,unknown,0,0,0,0,LOCAL,LOW,NONE,REQUIRED,5.5,NVD
CVE-2016-4317,5.4,MEDIUM,2,0,unknown,0,0,0,0,NETWORK,LOW,LOW,REQUIRED,5.4,NVD
CVE-2016-4318,4.8,MEDIUM,2,0,unknown,0,0,0,0,NETWORK,LOW,HIGH,REQUIRED,4.8,NVD
CVE-2016-4320,4.3,MEDIUM,2,0,unknown,0,0,0,0,NETWORK,LOW,LOW,NONE,4.3,NVD
CVE-2016-4334,6.1,MEDIUM,2,0,unknown,0,0,0,0,NETWORK,LOW,NONE,REQUIRED,6.1,NVD
CVE-2016-5055,6.1,MEDIUM,2,0,unknown,0,0,0,0,NETWORK,LOW,NONE,REQUIRED,6.1,NVD
CVE-2016-5059,6.5,MEDIUM,2,0,unknown,0,0,0,0,NETWORK,LOW,LOW,NONE,6.5,NVD
CVE-2016-5073,6.1,MEDIUM,2,0,unknown,0,0,0,0,NETWORK,LOW,NONE,REQUIRED,6.1,NVD
CVE-2016-5075,6.1,MEDIUM,2,0,unknown,0,0,0,0,NETWORK,LOW,NONE,REQUIRED,6.1,NVD
CVE-2016-5077,6.1,MEDIUM,2,0,unknown,0,0,0,0,NETWORK,LOW,NONE,REQUIRED,6.1,NVD
CVE-2016-5078,6.1,MEDIUM,2,443,prtg_network_monitor,1,0,0,0,NETWORK,LOW,NONE,REQUIRED,6.6,NVD
CVE-2016-5642,5.4,MEDIUM,2,0,unknown,0,0,0,0,NETWORK,LOW,LOW,REQUIRED,5.4,NVD
CVE-2016-5682,6.1,MEDIUM,2,0,unknown,0,0,0,0,NETWORK,LOW,NONE,REQUIRED,6.1,NVD
CVE-2016-10304,6.5,MEDIUM,2,0,unknown,0,0,0,0,NETWORK,LOW,LOW,NONE,6.5,NVD
CVE-2017-7616,5.5,MEDIUM,2,0,unknown,0,0,0,0,LOCAL,LOW,LOW,NONE,5.5,NVD
CVE-2016-10310,4.9,MEDIUM,2,0,unknown,0,0,0,0,NETWORK,LOW,HIGH,NONE,4.9,NVD
CVE-2017-7345,5.3,MEDIUM,2,0,unknown,0,0,0,0,NETWORK,LOW,NONE,NONE,5.3,NVD
CVE-2017-7377,6.0,MEDIUM,2,0,unknown,0,0,0,0,LOCAL,LOW,HIGH,NONE,6.0,NVD
CVE-2017-7623,5.5,MEDIUM,2,0,unknown,0,0,0,0,LOCAL,LOW,NONE,REQUIRED,5.5,NVD
CVE-2017-7624,5.5,MEDIUM,2,0,unknown,0,0,0,0,LOCAL,LOW,NONE,REQUIRED,5.5,NVD
CVE-2017-7646,6.5,MEDIUM,2,0,unknown,0,0,0,0,NETWORK,LOW,LOW,NONE,6.5,NVD
CVE-2017-7621,6.1,MEDIUM,2,0,unknown,0,0,0,0,NETWORK,LOW,NONE,REQUIRED,6.1,NVD
CVE-2016-10259,5.9,MEDIUM,2,443,ssl_visibility_appliance_sv1800_firmware,1,0,0,0,NETWORK,HIGH,NONE,NONE,6.4,NVD
CVE-2016-7467,5.3,MEDIUM,2,0,unknown,0,0,0,0,NETWORK,HIGH,LOW,NONE,5.3,NVD
CVE-2016-5011,4.6,MEDIUM,2,0,unknown,0,0,0,0,PHYSICAL,LOW,NONE,NONE,4.6,NVD
CVE-2017-5672,6.5,MEDIUM,2,0,unknown,0,0,0,0,NETWORK,LOW,LOW,NONE,6.5,NVD
CVE-2017-5873,6.7,MEDIUM,2,0,unknown,0,0,0,0,LOCAL,LOW,HIGH,NONE,6.7,NVD
CVE-2017-7461,4.9,MEDIUM,2,0,unknown,0,1,0,1,NETWORK,LOW,HIGH,NONE,6.4,NVD+ExploitDB
CVE-2017-5969,4.7,MEDIUM,2,0,unknown,0,0,0,0,LOCAL,HIGH,NONE,REQUIRED,4.7,NVD
CVE-2016-5322,5.5,MEDIUM,2,0,unknown,0,0,0,0,LOCAL,LOW,NONE,REQUIRED,5.5,NVD
CVE-2014-8354,6.5,MEDIUM,2,0,unknown,0,0,0,0,NETWORK,LOW,NONE,REQUIRED,6.5,NVD
CVE-2014-8355,5.5,MEDIUM,2,0,unknown,0,0,0,0,LOCAL,LOW,NONE,REQUIRED,5.5,NVD
CVE-2014-8562,5.5,MEDIUM,2,0,unknown,0,0,0,0,LOCAL,LOW,NONE,REQUIRED,5.5,NVD
CVE-2014-8716,6.2,MEDIUM,2,0,unknown,0,0,0,0,LOCAL,LOW,NONE,NONE,6.2,NVD
CVE-2014-9837,6.5,MEDIUM,2,0,unknown,0,0,0,0,NETWORK,LOW,NONE,REQUIRED,6.5,NVD
CVE-2015-8504,6.5,MEDIUM,2,0,unknown,0,0,0,0,NETWORK,LOW,LOW,NONE,6.5,NVD
CVE-2015-8568,6.5,MEDIUM,2,0,unknown,0,0,0,0,LOCAL,LOW,LOW,NONE,6.5,NVD
CVE-2015-8613,6.5,MEDIUM,2,0,unknown,0,0,0,0,LOCAL,LOW,LOW,NONE,6.5,NVD
CVE-2017-7697,5.5,MEDIUM,2,0,unknown,0,0,0,0,LOCAL,LOW,NONE,REQUIRED,5.5,NVD
CVE-2017-0058,4.7,MEDIUM,2,0,unknown,0,1,0,1,LOCAL,HIGH,LOW,NONE,6.2,NVD+ExploitDB
CVE-2017-0164,4.4,MEDIUM,2,0,unknown,0,0,0,0,NETWORK,HIGH,HIGH,NONE,4.4,NVD
CVE-2017-0167,5.5,MEDIUM,2,0,unknown,0,1,0,1,LOCAL,LOW,LOW,NONE,7.0,NVD+ExploitDB
CVE-2017-0168,5.8,MEDIUM,2,0,unknown,0,0,0,0,NETWORK,HIGH,HIGH,NONE,5.8,NVD
CVE-2017-0169,5.4,MEDIUM,2,0,unknown,0,0,0,0,ADJACENT_NETWORK,HIGH,HIGH,NONE,5.4,NVD
CVE-2017-0178,5.4,MEDIUM,2,0,unknown,0,0,0,0,ADJACENT_NETWORK,HIGH,HIGH,NONE,5.4,NVD
CVE-2017-0179,5.8,MEDIUM,2,0,unknown,0,0,0,0,NETWORK,HIGH,HIGH,NONE,5.8,NVD
CVE-2017-0182,5.8,MEDIUM,2,0,unknown,0,0,0,0,NETWORK,HIGH,HIGH,NONE,5.8,NVD
CVE-2017-0183,5.8,MEDIUM,2,0,unknown,0,0,0,0,NETWORK,HIGH,HIGH,NONE,5.8,NVD
CVE-2017-0184,5.4,MEDIUM,2,0,unknown,0,0,0,0,ADJACENT_NETWORK,HIGH,HIGH,NONE,5.4,NVD
CVE-2017-0185,5.8,MEDIUM,2,0,unknown,0,0,0,0,NETWORK,HIGH,HIGH,NONE,5.8,NVD
CVE-2017-0186,5.8,MEDIUM,2,0,unknown,0,0,0,0,NETWORK,HIGH,HIGH,NONE,5.8,NVD
CVE-2017-0191,5.8,MEDIUM,2,0,unknown,0,0,0,0,NETWORK,HIGH,HIGH,NONE,5.8,NVD
CVE-2017-0192,4.3,MEDIUM,2,0,unknown,0,0,0,0,NETWORK,LOW,NONE,REQUIRED,4.3,NVD
CVE-2017-0194,5.5,MEDIUM,2,0,unknown,0,0,0,0,LOCAL,LOW,NONE,REQUIRED,5.5,NVD
CVE-2017-0195,5.4,MEDIUM,2,0,unknown,0,0,0,0,NETWORK,LOW,LOW,REQUIRED,5.4,NVD
CVE-2017-0203,4.3,MEDIUM,2,0,unknown,0,0,0,0,NETWORK,LOW,NONE,REQUIRED,4.3,NVD
CVE-2017-0204,5.5,MEDIUM,2,0,unknown,0,0,0,0,LOCAL,LOW,NONE,REQUIRED,5.5,NVD
CVE-2017-0207,6.5,MEDIUM,2,0,unknown,0,0,0,0,NETWORK,LOW,NONE,REQUIRED,6.5,NVD
CVE-2017-0208,4.3,MEDIUM,2,0,unknown,0,0,0,0,NETWORK,LOW,NONE,REQUIRED,4.3,NVD
CVE-2017-0211,5.5,MEDIUM,2,0,unknown,0,1,0,1,LOCAL,LOW,NONE,REQUIRED,7.0,NVD+ExploitDB
CVE-2017-3043,5.5,MEDIUM,2,0,unknown,0,0,0,0,LOCAL,LOW,NONE,REQUIRED,5.5,NVD
CVE-2017-3045,5.5,MEDIUM,2,0,unknown,0,0,0,0,LOCAL,LOW,NONE,REQUIRED,5.5,NVD
CVE-2017-3046,5.5,MEDIUM,2,0,unknown,0,0,0,0,LOCAL,LOW,NONE,REQUIRED,5.5,NVD
CVE-2017-3052,5.5,MEDIUM,2,0,unknown,0,0,0,0,LOCAL,LOW,NONE,REQUIRED,5.5,NVD
CVE-2017-3053,5.5,MEDIUM,2,0,unknown,0,0,0,0,LOCAL,LOW,NONE,REQUIRED,5.5,NVD
CVE-2017-3125,6.1,MEDIUM,2,0,unknown,0,0,0,0,NETWORK,LOW,NONE,REQUIRED,6.1,NVD
CVE-2017-7716,5.5,MEDIUM,2,0,unknown,0,0,0,0,LOCAL,LOW,NONE,REQUIRED,5.5,NVD
CVE-2017-7741,5.5,MEDIUM,2,0,unknown,0,0,0,0,LOCAL,LOW,NONE,REQUIRED,5.5,NVD
CVE-2017-7742,5.5,MEDIUM,2,0,unknown,0,0,0,0,LOCAL,LOW,NONE,REQUIRED,5.5,NVD
CVE-2016-8719,6.1,MEDIUM,2,0,unknown,0,0,0,0,NETWORK,LOW,NONE,REQUIRED,6.1,NVD
CVE-2015-7562,6.1,MEDIUM,2,0,unknown,0,1,0,1,NETWORK,LOW,NONE,REQUIRED,7.6,NVD+ExploitDB
CVE-2016-1178,6.5,MEDIUM,2,0,unknown,0,0,0,0,NETWORK,LOW,NONE,NONE,6.5,NVD
CVE-2016-1179,6.1,MEDIUM,2,0,unknown,0,0,0,0,NETWORK,LOW,NONE,REQUIRED,6.1,NVD
CVE-2016-2803,6.1,MEDIUM,2,0,unknown,0,0,0,0,NETWORK,LOW,NONE,REQUIRED,6.1,NVD
CVE-2016-4892,6.1,MEDIUM,2,0,unknown,0,0,0,0,NETWORK,LOW,NONE,REQUIRED,6.1,NVD
CVE-2016-4894,5.3,MEDIUM,2,0,unknown,0,0,0,0,NETWORK,LOW,NONE,NONE,5.3,NVD
CVE-2016-4896,6.5,MEDIUM,2,0,unknown,0,0,0,0,NETWORK,LOW,NONE,NONE,6.5,NVD
CVE-2016-4897,6.1,MEDIUM,2,0,unknown,0,0,0,0,NETWORK,LOW,NONE,REQUIRED,6.1,NVD
CVE-2016-6348,6.1,MEDIUM,2,0,unknown,0,0,0,0,NETWORK,LOW,NONE,REQUIRED,6.1,NVD
CVE-2017-7700,6.5,MEDIUM,2,0,unknown,0,0,0,0,NETWORK,LOW,NONE,REQUIRED,6.5,NVD
CVE-2017-7626,6.1,MEDIUM,2,0,unknown,0,0,0,0,NETWORK,LOW,NONE,REQUIRED,6.1,NVD
CVE-2017-7627,5.3,MEDIUM,2,0,unknown,0,0,0,0,NETWORK,LOW,NONE,NONE,5.3,NVD
CVE-2014-2710,6.1,MEDIUM,2,0,unknown,0,0,0,0,NETWORK,LOW,NONE,REQUIRED,6.1,NVD
CVE-2015-1838,5.3,MEDIUM,2,0,unknown,0,0,0,0,LOCAL,LOW,LOW,NONE,5.3,NVD
CVE-2015-1839,5.3,MEDIUM,2,0,unknown,0,0,0,0,LOCAL,LOW,LOW,NONE,5.3,NVD
CVE-2015-7565,6.1,MEDIUM,2,0,unknown,0,0,0,0,NETWORK,LOW,NONE,REQUIRED,6.1,NVD
CVE-2015-7740,5.5,MEDIUM,2,0,unknown,0,0,0,0,LOCAL,LOW,LOW,NONE,5.5,NVD
CVE-2015-8223,5.5,MEDIUM,2,0,unknown,0,0,0,0,LOCAL,LOW,LOW,NONE,5.5,NVD
CVE-2015-8272,6.5,MEDIUM,2,0,unknown,0,0,0,0,NETWORK,LOW,NONE,REQUIRED,6.5,NVD
CVE-2015-8283,6.5,MEDIUM,2,0,unknown,0,1,0,1,NETWORK,LOW,LOW,NONE,8.0,NVD+ExploitDB
CVE-2015-8864,6.1,MEDIUM,2,0,unknown,0,0,0,0,NETWORK,LOW,NONE,REQUIRED,6.1,NVD
CVE-2016-1915,6.1,MEDIUM,2,0,unknown,0,1,0,1,NETWORK,LOW,NONE,REQUIRED,7.6,NVD+ExploitDB
